0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,80+ y/o % of total pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,% Two or more races,N_POP_CHG_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_NET_MIG_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOV517_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,COUNTY_NAME,STATE_NAME,CNTY_FIPS,anycondition_Upper 95% CI,Obesity_Upper 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_Upper 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code,COUNTY_NAME_N,STATE_NAME_N
11.35019109,13.072614,10.41306738,13.40767499,12.00984242,15.08297995,4.528558714,88.03727554,294,1.53918643,254,1.32977331,1235,6.465630072,20,0.10470656,2.523428093,297,9.7,5.3,4.3,3.6,11.4,2.2,9.9,21.5,66.5,2.7,3.4,124947,263.6,82.1,7.3,23.9,Los Alamos,New Mexico,28,34.1,25.7,5.6,747,4.9,2.6,359,5,1145,31
14.8854484,13.66273004,12.97416851,10.77077161,9.719150357,11.15469682,5.32070275,92.97249927,419,1.748528982,546,2.278512707,255,1.06414055,42,0.175270208,1.761048283,-185,15.5,11.5,3.9,0.9,-11.6,31.4,32.1,24.3,12.2,39.4,11.9,30570,64.5,82.1,7.3,26.5,Luna,New Mexico,29,52.1,38.3,11.0,1816,10.4,5.0,821,5,1146,31
15.66053396,15.94411399,14.89279292,12.84686679,11.01812146,11.68764698,2.881449716,16.59427307,472,0.652925716,57285,79.24332549,756,1.045787799,39,0.053949371,2.409738553,-284,12.1,8.6,3.5,2.4,-7.5,24.6,33.7,30.1,11.6,45.0,7.1,33976,71.7,82.1,7.3,16.4,McKinley,New Mexico,31,52.7,37.5,10.7,5117,13.1,5.1,2449,5,1147,31
9.320905459,10.58588549,9.276520195,10.11984021,9.298712827,14.38082557,6.635596982,93.65290723,49,1.08743897,134,2.973812694,26,0.577008433,1,0.022192632,1.686640036,-36,8.2,7.1,1.1,0.0,-9.1,8.4,34.9,45.5,11.2,30.2,6.1,34491,72.8,82.1,7.3,30.2,Mora,New Mexico,33,52.8,36.1,11.6,399,8.8,5.5,190,6,1148,31
13.40051811,12.3298543,16.06444947,13.18039562,10.15408574,11.57814348,4.433895869,82.65824112,2696,4.037076414,5668,8.487444033,1016,1.521390815,186,0.278522334,3.017325287,583,14.3,8.8,5.5,3.4,3.3,16.5,27.2,37.3,19.0,29.4,4.9,42701,90.1,82.1,7.3,22.0,Otero,New Mexico,35,44.7,32.2,8.1,3853,8.5,3.7,1775,5,261,31
11.05052708,12.26220768,9.705561614,10.20235066,9.863080092,13.58293954,5.573730765,90.80334424,188,2.27795953,224,2.714164546,102,1.235914213,19,0.230219314,2.738398158,-57,9.7,12.4,-2.8,2.4,-4.2,17.2,39.9,27.1,15.8,36.9,4.8,33085,69.8,82.1,7.3,31.6,Quay,New Mexico,37,49.9,34.0,11.3,675,11.0,4.9,296,6,1149,31
12.82623186,12.99030918,11.46233913,11.40081013,11.31364405,13.26975337,4.55314567,76.90868072,332,0.851151105,7528,19.29959493,299,0.766548736,87,0.223042609,1.9509819,-185,11.3,11.3,0.0,0.7,-4.7,13.8,31.3,36.5,18.5,26.7,5.2,41511,87.6,82.1,7.3,25.2,Rio Arriba,New Mexico,39,48.6,35.0,9.2,2546,8.1,4.7,1304,5,1150,31
13.82916289,15.37640719,19.97012218,11.17750627,10.00907005,10.11577656,3.782745558,91.05799498,525,2.801045724,419,2.235501254,267,1.424531825,39,0.208077682,2.27284853,-162,13.5,8.3,5.2,2.4,-13.9,19.1,29.7,26.1,25.1,29.0,4.3,41700,88.0,82.1,7.3,17.7,Roosevelt,New Mexico,41,46.2,35.0,7.4,971,7.8,3.4,457,5,1053,31
11.95558586,13.67966441,11.37147935,12.94539844,12.4005538,13.11208921,3.393052714,78.46864905,3869,2.664985983,20378,14.03646533,2411,1.660708505,289,0.199064603,2.970126533,2555,10.0,7.8,2.2,-0.1,15.5,10.3,25.0,34.7,30.0,12.7,5.0,57036,120.3,82.1,7.3,22.3,Sandoval,New Mexico,43,45.4,35.2,7.5,7623,7.5,3.4,3607,3,1151,31
14.03437218,14.88607919,12.9075598,13.48016282,11.23293587,12.19820382,3.609158449,54.62360948,977,0.781331222,51359,41.07307086,797,0.637380741,86,0.068776341,2.815831354,-1859,12.2,8.6,3.7,0.0,-18.5,15.8,30.7,38.3,15.2,22.9,5.8,46578,98.3,82.1,7.3,18.7,San Juan,New Mexico,45,47.3,34.8,8.3,7170,9.8,3.9,3396,4,271,31
9.622703055,12.32648327,12.9571237,10.69189228,10.97459316,13.99731797,4.63919394,90.83759197,592,2.145627197,881,3.193070204,417,1.511362401,50,0.181218513,2.131129716,-191,9.1,10.3,-1.2,2.2,-5.7,18.8,26.3,32.2,22.7,33.4,5.9,35292,74.4,82.1,7.3,26.0,San Miguel,New Mexico,47,50.9,34.6,9.5,1953,8.0,4.7,985,5,272,31
9.159913632,10.91792398,10.77131204,11.39174708,11.48504558,13.96145439,4.530975103,90.60417444,1786,1.190222317,6369,4.244415418,2361,1.573412593,297,0.197926108,2.189849123,439,8.3,7.7,0.6,0.9,2.4,11.1,22.9,25.1,40.9,15.6,4.1,60187,127.0,82.1,7.3,28.9,Santa Fe,New Mexico,49,35.3,24.6,7.8,8763,7.5,3.7,4299,4,1152,31
9.190371991,7.904814004,8.506564551,7.968636032,8.360685631,12.8920496,9.4730124,91.80342815,99,0.902625821,332,3.0269876,89,0.811451495,5,0.045587163,3.409919767,-122,9.1,21.1,-12.1,-0.2,1.1,15.3,28.4,35.8,20.5,44.0,7.1,31741,67.0,82.1,7.3,44.1,Sierra,New Mexico,51,48.9,32.0,13.6,1138,12.7,5.5,467,6,209,31
12.09441291,14.15596056,13.48072901,10.87541082,10.15237526,12.79354646,4.12907081,79.28891545,255,1.523752614,2441,14.58619659,336,2.007768151,22,0.13146101,2.461906185,-150,11.2,9.2,2.0,2.7,-10.9,20.9,36.4,21.5,21.2,33.9,5.3,33989,71.7,82.1,7.3,24.0,Socorro,New Mexico,53,50.1,35.0,9.6,1171,9.6,4.5,546,6,1153,31
9.029998477,10.571037,9.629968022,10.70199482,11.265418,14.02162327,5.518501599,87.76001218,287,0.874067306,2447,7.452413583,353,1.075072331,40,0.121821227,2.71661337,-27,8.7,9.9,-1.1,0.9,0.4,10.9,26.3,34.8,28.0,27.7,6.5,38405,81.0,82.1,7.3,31.5,Taos,New Mexico,55,38.6,24.8,9.8,2439,8.9,4.6,1166,5,1154,31
10.44833558,12.79584376,11.81450837,11.42325701,11.3655314,13.55269065,4.13058816,90.03271118,324,2.078121993,657,4.213969598,96,0.61573985,42,0.269386184,2.790071195,-2,10.4,9.5,0.9,3.2,-1.0,14.2,36.6,33.6,15.6,31.6,7.6,39123,82.5,82.1,7.3,27.4,Torrance,New Mexico,57,51.8,40.1,9.9,1134,9.9,4.3,505,3,1155,31
10.10199126,10.29626032,13.45313259,14.25449247,12.33608548,11.60757649,6.119475474,91.25789218,89,2.161243322,139,3.375424964,28,0.679941719,2,0.048567266,2.476930549,-70,8.9,8.2,0.7,0.5,-17.8,20.0,42.1,25.2,12.7,26.5,3.3,40426,85.3,82.1,7.3,24.5,Union,New Mexico,59,45.9,34.0,9.0,276,8.8,3.9,122,6,161,31
12.2841896,13.74646856,12.80867427,11.85518468,11.51250392,13.56728053,3.668776813,88.75824003,1258,1.645390813,4749,6.211415716,633,0.827927174,143,0.187035681,2.369990583,462,10.7,9.0,1.8,0.3,4.4,17.0,32.8,33.2,17.1,22.4,5.5,46365,97.8,82.1,7.3,22.5,Valencia,New Mexico,61,49.8,37.1,8.4,4573,8.2,4.0,2207,3,1156,31
10.02093665,12.42034795,17.4467711,12.53170616,11.11888954,13.1135691,4.450095566,75.89029588,43393,14.12914297,911,0.296629623,20834,6.783733886,207,0.067401023,2.832796621,-600,9.7,9.1,0.7,2.8,-2.6,7.3,24.1,27.3,41.3,15.2,3.7,64536,95.4,94.8,7.4,21.9,Albany,New York,1,37.6,29.6,7.0,15887,7.7,2.9,6779,3,1157,32
10.7710532,15.21214732,13.85095843,10.40275684,10.3747577,13.15097997,4.581089813,95.55890588,666,1.434417403,147,0.316605643,601,1.29442171,19,0.040921818,1.354727547,-258,10.2,10.0,0.2,0.9,-5.7,10.0,36.7,33.1,20.2,20.8,5.6,46262,68.4,94.8,7.4,23.9,Allegany,New York,3,47.6,35.8,9.1,3087,10.9,3.4,1182,6,804,32
14.20281091,13.23041451,15.89301824,14.11943871,12.09190214,12.47992503,3.383068041,44.87065438,624800,43.62726341,41726,2.913558247,64447,4.500074016,5940,0.414766237,3.673683711,-7593,14.2,7.8,6.3,8.9,-11.7,28.0,27.6,24.5,19.8,36.5,5.7,38566,57.0,94.8,7.4,16.7,Bronx,New York,5,45.0,32.3,7.7,78363,8.2,4.3,43628,1,1158,32
10.49363714,13.01739026,15.87767859,10.86513026,10.15710194,13.58871746,5.630312169,86.01944078,11972,6.24651073,514,0.26818464,8485,4.427133607,128,0.06678528,2.971944965,-1300,10.0,11.0,-1.0,2.0,-5.8,9.5,31.1,31.1,28.3,22.7,4.9,50928,75.3,94.8,7.4,24.4,Broome,New York,7,45.1,32.3,8.7,12070,10.1,3.4,4864,4,1159,32
11.56298803,13.3263925,11.75689745,10.98906819,11.28448725,14.40916189,4.682457054,91.838886,1178,1.5330557,2726,3.547631442,670,0.871941697,29,0.03774076,2.170744404,-405,10.2,11.1,-1.0,0.5,-4.3,11.5,39.4,30.0,19.1,22.5,5.3,48017,71.0,94.8,7.4,24.9,Cattaraugus,New York,9,50.9,38.9,9.8,5276,12.3,3.8,2069,5,1160,32
10.38174866,11.51208763,12.45835764,12.20947566,11.67023138,15.07939594,4.814310714,92.16929159,3446,4.466912956,360,0.466653704,499,0.646833884,53,0.068701795,2.181606066,-318,9.7,9.1,0.6,0.6,-4.7,12.3,33.0,32.4,22.3,16.7,4.5,52945,78.3,94.8,7.4,24.4,Cayuga,New York,11,47.5,35.7,9.4,5231,11.0,3.5,1971,5,1161,32
10.82547151,12.88113867,12.44577494,11.00602631,11.03885445,14.09343515,5.359585427,93.64150103,3532,2.760690642,912,0.712839713,871,0.680793191,67,0.052368707,2.15180672,-670,10.0,11.0,-1.1,2.6,-4.2,11.1,35.9,31.3,21.7,24.7,5.0,45689,67.5,94.8,7.4,25.6,Chautauqua,New York,13,48.3,35.6,9.8,9013,11.6,3.8,3571,5,630,32
11.58520664,12.1477912,12.12167968,12.22137821,11.66828875,14.03850262,5.091746386,88.37087853,5509,6.538561967,294,0.348944857,1260,1.49547796,30,0.035606618,3.210530064,-620,10.7,11.1,-0.4,0.5,-6.9,9.7,36.0,30.5,23.9,18.0,4.7,52565,77.7,94.8,7.4,24.2,Chemung,New York,15,48.0,35.7,9.3,5581,11.0,3.5,2147,4,1162,32
10.95380343,11.73426456,11.52810502,10.65718613,11.61225177,15.14220801,4.827919892,96.41955571,496,1.043419724,198,0.416526422,309,0.650033659,8,0.01682935,1.45363514,-254,10.5,11.5,-1.0,0.1,-4.3,11.8,39.0,30.8,18.3,20.2,4.7,50312,74.4,94.8,7.4,26.0,Chenango,New York,17,49.1,38.6,9.6,3292,11.5,3.7,1291,6,1163,32
9.872978499,11.78263833,15.65400582,12.40969081,11.87805936,14.4631018,4.213396121,92.01189665,3667,4.54427164,329,0.407708036,1177,1.458578598,34,0.042133961,1.535411116,128,9.6,9.0,0.6,1.0,1.1,12.1,37.3,27.7,22.9,16.1,4.4,55517,82.1,94.8,7.4,22.0,Clinton,New York,19,46.7,36.4,8.2,4930,10.1,3.2,1978,5,491,32
8.695507043,10.44128446,10.67494492,10.48634755,11.59122772,16.01241738,5.794779358,90.14620469,3141,5.242339275,197,0.328793644,1176,1.962747847,33,0.055077108,2.264837439,-492,7.9,11.0,-3.1,1.0,-5.1,9.6,30.5,28.6,31.3,13.9,3.3,64916,96.0,94.8,7.4,30.0,Columbia,New York,21,43.3,31.5,9.5,4202,10.8,3.7,1689,5,119,32
10.31093825,14.99487694,18.00807143,10.52004266,10.5744098,12.89755975,4.079626958,94.57792276,946,1.978127679,171,0.357568534,539,1.127072747,17,0.035547749,1.923760534,-13,10.4,8.8,1.6,0.5,-1.9,9.3,32.7,31.2,26.9,15.9,5.1,51751,76.5,94.8,7.4,21.0,Cortland,New York,23,42.8,32.6,7.7,2702,9.5,3.0,1078,5,1164,32
8.367956521,12.07357334,11.32346666,9.735666,10.60929324,14.88984212,5.996361758,95.1243066,942,2.115570328,166,0.37280751,463,1.039818537,23,0.051654053,1.295842972,-493,7.2,12.7,-5.5,0.7,-5.4,11.8,37.7,28.6,21.9,24.3,4.8,47382,70.0,94.8,7.4,30.9,Delaware,New York,25,49.7,35.5,10.6,3564,11.6,3.8,1318,6,543,32
9.507418681,12.64614358,13.52555853,11.52125508,12.3836469,15.7463962,4.590117051,81.20986797,34885,11.87703852,1368,0.465752865,11138,3.792072668,236,0.080349178,2.5749188,268,8.5,9.3,-0.8,1.2,1.7,9.5,26.2,29.1,35.2,10.3,3.7,79604,117.7,94.8,7.4,22.6,Dutchess,New York,27,40.1,29.8,7.4,15968,8.2,3.0,6758,2,1165,32
10.95334553,11.92418554,13.98220543,12.87588927,11.21723048,14.03830953,4.813644167,79.4655759,128502,13.97187619,6890,0.749141858,34265,3.725594448,437,0.047514513,2.040297091,925,10.6,10.7,-0.1,3.0,1.1,8.6,27.7,30.0,33.7,17.8,4.4,56375,83.3,94.8,7.4,23.4,Erie,New York,29,42.9,32.0,8.1,53850,9.0,3.3,22451,1,1166,32
8.332439678,9.801608579,10.95978552,11.71581769,11.74798928,15.57908847,5.659517426,94.51206434,1019,2.731903485,196,0.525469169,293,0.785522788,20,0.053619303,1.391420912,-211,7.9,11.0,-3.1,0.7,-2.5,8.9,32.9,30.7,27.6,15.9,4.9,54376,80.4,94.8,7.4,29.0,Essex,New York,31,46.0,33.2,9.5,2635,10.5,3.5,1010,6,825,32
10.24794703,11.77698686,14.31014256,13.40942079,12.28003897,14.35985127,3.978684906,84.09321377,3221,6.404469807,3814,7.583560336,238,0.47322689,13,0.025848528,1.419680671,-151,9.5,10.4,-0.9,0.4,-2.1,13.2,37.6,29.8,19.4,20.0,5.2,48722,72.0,94.8,7.4,22.6,Franklin,New York,33,52.6,43.6,8.8,3248,10.9,3.5,1311,5,29,32
10.52228919,11.51685917,11.76690116,12.02627307,12.13263421,15.20777743,4.93553022,95.19322274,1225,2.285831576,161,0.300423579,373,0.69601239,21,0.039185684,1.485324028,-186,9.1,10.7,-1.6,0.1,-1.9,12.6,35.7,33.9,17.8,18.7,5.1,51388,76.0,94.8,7.4,25.5,Fulton,New York,35,50.7,35.3,9.9,3818,12.3,3.7,1441,5,128,32
10.82749387,11.88294413,12.30721079,11.82556381,11.64820643,15.25795065,5.040774808,92.95786893,1837,3.19417155,665,1.156300534,380,0.660743162,7,0.012171585,2.01874424,-305,9.8,11.0,-1.2,0.3,-4.1,7.9,36.6,33.9,21.5,12.3,4.2,58925,87.1,94.8,7.4,23.8,Genesee,New York,37,47.2,33.4,8.6,3581,10.4,3.4,1420,5,846,32
8.683750605,10.37038597,12.50552736,11.10315639,11.87172306,15.64717525,5.112547641,89.81912362,2997,6.31066939,216,0.454823019,615,1.294982207,22,0.046324567,2.074077194,17,8.0,11.1,-3.2,1.9,3.6,12.8,38.2,27.0,22.1,16.8,4.5,54514,80.6,94.8,7.4,28.1,Greene,New York,39,45.2,34.1,9.3,3329,11.3,3.5,1296,6,31,32
6.02165088,8.389715832,8.434821831,8.096526838,9.675236806,16.80198466,6.359945873,96.25620207,45,1.01488498,14,0.315741994,35,0.789354984,4,0.090211998,1.533603969,-47,3.6,15.5,-11.9,-0.2,1.1,17.4,28.5,34.8,19.3,13.1,6.8,59020,87.2,94.8,7.4,37.0,Hamilton,New York,41,48.2,33.8,11.5,393,14.3,4.4,155,6,306,32
10.82269985,12.44319376,11.57149095,11.07499232,11.22539744,14.70412239,5.257710284,96.16386072,895,1.447447156,206,0.333155435,357,0.577361603,19,0.030727928,1.447447156,-376,9.7,10.6,-0.8,0.2,-5.2,10.1,37.0,32.0,21.0,18.5,4.9,53168,78.6,94.8,7.4,25.9,Herkimer,New York,43,49.2,36.4,10.1,4431,11.4,3.6,1636,3,1167,32
14.59710975,11.76949577,19.36557648,14.24813207,10.02997629,11.11986041,3.33765827,87.43322446,7841,7.016240884,732,0.65500425,1877,1.67956691,355,0.317659165,2.898304326,-1308,16.5,8.2,8.4,-1.0,-20.0,8.9,34.0,34.8,22.3,15.1,5.6,52798,78.0,94.8,7.4,17.0,Jefferson,New York,45,47.1,38.4,7.2,5542,9.0,2.9,2303,4,36,32
13.62145399,11.1083966,15.59301232,16.53868044,12.35203246,11.51361104,3.65568001,49.51042074,881296,34.12133203,23841,0.923057267,327010,12.66091845,2961,0.114641692,2.669629825,-13555,15.2,7.2,8.0,4.8,-13.2,18.4,25.6,19.5,36.5,25.9,4.2,60862,90.0,94.8,7.4,18.1,Kings,New York,47,35.6,26.2,6.7,124945,7.4,3.4,63655,1,181,32
12.5534087,12.4172874,11.24135063,11.62702764,11.4077211,14.70866261,4.707528264,97.14523386,210,0.794040912,90,0.340303248,115,0.434831928,32,0.12099671,1.164593338,-129,11.7,10.0,1.7,0.4,-6.6,10.2,46.1,27.4,16.3,17.4,5.5,52660,77.8,94.8,7.4,23.5,Lewis,New York,49,46.3,34.5,9.3,1716,11.3,3.6,670,6,473,32
9.114776915,13.49581666,15.62307242,10.75648062,11.06331156,14.8180366,4.45695668,93.62139592,1881,2.97499486,234,0.370095054,859,1.358596802,32,0.050611289,1.624306072,-234,7.9,8.6,-0.6,1.1,-3.0,10.3,32.9,31.4,25.4,12.4,4.3,61027,90.2,94.8,7.4,23.1,Livingston,New York,51,44.5,36.8,8.1,3802,10.0,3.2,1542,2,511,32
9.743625962,14.11822869,13.2509358,10.75358429,11.03750265,15.26520234,4.349177202,94.78635497,1360,1.921039621,533,0.752878028,638,0.901193587,26,0.036725757,1.601808037,-36,8.5,8.7,-0.1,0.3,-0.3,8.8,34.0,30.2,27.0,13.2,4.8,59114,87.4,94.8,7.4,23.6,Madison,New York,53,42.3,33.5,8.1,4170,9.8,3.1,1656,3,44,32
11.19998815,12.64731156,14.18177606,12.91479567,11.3329221,13.84034997,4.474769487,76.86464442,120581,16.24043401,3079,0.414694656,27572,3.713530709,530,0.071382971,2.695313237,38,10.5,9.0,1.5,3.3,-1.4,9.7,24.0,28.7,37.7,18.3,4.3,60240,89.0,94.8,7.4,22.2,Monroe,New York,55,43.2,32.8,7.6,40685,8.6,3.2,17686,1,49,32
12.32635729,12.56495804,11.91992721,12.47801031,11.29107269,13.70741078,5.040946315,93.13517339,1596,3.227176221,301,0.608634112,447,0.903851987,65,0.131432616,1.993731675,239,11.3,11.0,0.3,4.7,4.6,14.2,35.2,33.2,17.5,22.5,5.1,43799,64.7,94.8,7.4,24.1,Montgomery,New York,57,47.6,37.2,10.0,3466,11.9,3.8,1351,5,50,32
11.33520768,12.55706401,12.34452565,11.70580627,12.63914932,14.86796781,5.014123826,73.97056561,176407,12.98692598,7375,0.542940921,141953,10.45045324,1358,0.099974749,1.949139503,679,10.4,8.4,2.0,1.8,-1.5,8.8,23.0,23.0,45.2,7.1,3.5,115301,170.4,94.8,7.4,23.3,Nassau,New York,59,35.7,26.0,6.7,64227,6.8,2.9,28654,2,320,32
8.7088422,7.734384642,18.42713917,18.66555003,12.61103174,11.82555914,4.484125693,64.50146466,292091,17.93398543,19200,1.178853577,208760,12.81757671,2921,0.17934538,3.388774244,-1079,10.4,7.5,2.8,6.0,-3.5,13.0,12.4,13.7,60.8,19.0,3.7,84610,125.1,94.8,7.4,20.8,New York,New York,61,30.4,20.5,5.9,75763,6.1,2.9,37665,1,1168,32
10.71599987,11.65454088,12.34977404,11.84605076,11.43404314,15.12738021,4.956446945,87.76427652,15459,7.346281239,2384,1.132902159,2323,1.10391431,113,0.053698802,2.598926974,-433,9.8,11.3,-1.5,0.7,-0.5,8.8,34.2,33.2,23.8,17.7,5.2,55013,81.3,94.8,7.4,24.9,Niagara,New York,63,45.9,32.6,8.8,13400,10.5,3.5,5408,2,1169,32
11.58652652,12.41674906,12.95121027,11.99597521,11.4776306,14.00053141,5.281887994,86.09137675,16206,7.059069506,799,0.34803138,9553,4.161131124,163,0.071000144,2.269391098,-550,10.5,10.8,-0.3,2.5,-2.1,11.4,32.9,31.0,24.7,19.6,4.4,54096,80.0,94.8,7.4,24.2,Oneida,New York,65,50.5,34.5,9.2,14899,11.1,3.6,5945,3,476,32
11.53896957,12.99043544,13.7688958,12.5439305,11.25833407,14.12272173,4.551448759,80.0452135,55004,11.91055176,4295,0.930038176,17930,3.882557508,248,0.053701855,3.177937199,18,11.0,9.2,1.7,2.9,-1.7,9.3,25.3,30.0,35.5,19.4,4.0,59786,88.4,94.8,7.4,22.0,Onondaga,New York,67,41.9,33.6,7.6,25001,9.0,3.2,10790,3,1170,32
10.44382145,12.41079881,11.92838418,11.36313988,11.53881162,15.02493993,4.782276269,93.55202796,3060,2.785261778,400,0.364086507,1444,1.31435229,45,0.040959732,1.943311731,255,8.9,9.9,-1.0,1.7,3.5,6.6,26.8,32.2,34.5,10.3,3.9,62930,93.0,94.8,7.4,25.6,Ontario,New York,69,40.9,31.1,7.8,6203,9.2,3.2,2580,2,1171,32
13.5514765,14.90400601,13.54309846,11.69731196,12.45892798,14.03059555,3.347288003,80.21369233,49282,12.90270218,3232,0.84618184,11260,2.948022128,437,0.114412582,2.974988938,2148,12.9,7.5,5.3,0.8,0.3,10.3,29.7,30.3,29.8,16.4,3.9,75048,110.9,94.8,7.4,18.6,Orange,New York,71,37.7,28.8,6.9,18120,8.1,3.0,8132,2,194,32
10.15955875,11.63202994,13.07741554,11.89303654,12.09987196,15.67270757,4.230276765,89.96848222,2671,6.57687383,323,0.795331429,241,0.593420664,22,0.054171181,2.011720674,-147,9.5,10.2,-0.6,0.2,-3.0,12.9,38.8,32.4,15.9,15.7,4.9,52658,77.8,94.8,7.4,23.2,Orleans,New York,73,50.8,38.7,9.6,2859,11.7,3.5,1075,2,771,32
11.18254763,13.44721709,13.57614209,11.5260649,11.4802626,15.45997388,3.607355511,96.07033198,1387,1.176440652,566,0.480075998,789,0.669222548,39,0.033079442,1.570849378,-528,10.9,9.2,1.7,0.6,-6.2,12.2,37.6,31.5,18.6,21.1,5.5,53745,79.4,94.8,7.4,21.6,Oswego,New York,75,51.1,38.8,8.7,7339,10.9,3.3,2876,3,1172,32
8.547423388,13.0228121,16.36847479,9.742422467,10.02694606,13.81278348,5.235234062,94.06684631,1455,2.4351872,153,0.256071231,884,1.47952267,40,0.066946727,1.695425865,-154,8.1,10.7,-2.7,0.7,0.2,8.8,32.0,28.3,30.9,14.9,4.3,54321,80.3,94.8,7.4,26.6,Otsego,New York,77,40.6,29.7,8.8,3982,10.1,3.4,1579,5,883,32
9.614528981,12.42365409,11.76131537,11.16571613,13.32868179,17.07620434,3.923472071,91.58981515,3695,3.736399304,445,0.449985843,2236,2.261052461,68,0.068761882,1.893985358,-74,8.3,7.7,0.6,1.1,-1.3,7.0,26.9,26.2,39.9,6.0,3.7,100887,149.1,94.8,7.4,22.8,Putnam,New York,79,38.4,28.6,6.9,4906,7.9,2.8,2100,2,327,32
11.76704963,10.25557877,13.9302367,15.05173974,13.27900317,13.7369422,4.145190719,47.92804091,471907,20.70761146,30186,1.324582936,611274,26.82313356,5285,0.231909522,2.984721616,-17959,12.7,7.3,5.5,6.0,-13.4,18.5,27.6,22.4,31.5,14.7,3.6,68432,101.2,94.8,7.4,20.1,Queens,New York,81,37.5,26.0,6.6,112422,6.7,3.2,54827,1,1173,32
10.68852624,12.03697896,14.0922718,13.13392958,11.88331807,14.26976581,4.063546619,86.37811869,12630,7.921375798,546,0.342444274,4453,2.792865117,85,0.053310922,2.5118852,181,10.6,10.1,0.5,1.4,0.7,8.4,29.1,32.4,30.1,14.7,3.9,71084,105.1,94.8,7.4,22.5,Rensselaer,New York,83,42.6,32.0,7.6,8759,9.2,3.1,3626,3,1174,32
11.70505209,12.40856905,13.13560657,12.76242757,12.94282192,14.27194395,3.859683018,75.22318288,55704,11.69812192,3063,0.643245502,48485,10.18209539,534,0.112142703,2.141211603,663,11.3,8.7,2.5,1.2,-1.1,11.5,30.9,24.6,33.0,14.0,4.1,79719,117.8,94.8,7.4,21.4,Richmond,New York,85,41.0,31.4,6.9,23641,8.2,3.1,10716,1,416,32
15.6631204,15.11966717,12.70759453,11.1886888,11.12052687,12.8414621,4.412103348,77.65148375,43305,13.29618201,1754,0.538540659,20488,6.290547905,428,0.13141129,2.091834385,856,16.4,7.6,8.8,2.2,-6.2,12.1,22.5,24.8,40.6,22.1,3.7,88960,131.5,94.8,7.4,20.4,Rockland,New York,87,38.4,26.9,7.6,16250,8.1,3.2,7091,2,1175,32
10.69164345,14.38448083,14.38170426,11.42835988,11.35616907,13.64591335,4.309235796,93.70829361,2804,2.595166918,1076,0.995862912,1231,1.139319,75,0.069414236,1.491943321,-515,9.5,10.0,-0.5,0.9,-4.3,11.3,36.9,28.2,23.6,18.2,5.6,49356,73.0,94.8,7.4,22.0,St. Lawrence,New York,89,50.5,39.5,8.5,6619,11.0,3.4,2684,5,1176,32
10.61465136,11.81467047,11.79859491,12.47941676,13.11201192,15.25484113,4.085800063,92.91067635,4480,1.946446649,546,0.237223185,6795,2.952255575,100,0.04344747,1.909950774,1061,9.5,8.8,0.8,0.6,3.9,5.9,24.5,28.2,41.4,6.1,3.5,83210,123.0,94.8,7.4,23.0,Saratoga,New York,91,41.5,31.9,7.4,12210,8.2,2.9,4896,3,1177,32
11.73543611,12.2407467,13.04151915,13.12262633,12.13196009,13.96395237,4.823945929,78.08368201,19205,12.36240747,1101,0.70872224,7636,4.91535243,336,0.216285806,3.713550048,536,11.2,9.8,1.4,2.6,2.1,9.7,29.3,29.6,31.4,15.5,4.0,63297,93.6,94.8,7.4,22.5,Schenectady,New York,93,46.3,35.3,7.6,8396,9.1,3.1,3562,3,1178,32
8.981573785,12.374184,11.94327427,10.50583658,11.15863267,15.26192237,4.932951732,95.77451201,480,1.543557256,88,0.282985497,244,0.784641605,10,0.032157443,1.582146188,-139,7.3,9.8,-2.5,0.2,-2.0,10.4,36.9,30.4,22.3,13.6,4.8,57757,85.4,94.8,7.4,27.1,Schoharie,New York,95,46.4,35.0,9.2,2136,11.2,3.5,835,3,1179,32
10.35060295,10.83631085,10.73023671,10.89213935,11.97521215,15.57056722,4.929656096,96.40464493,192,1.071907101,70,0.390799464,113,0.630861992,4,0.022331398,1.479455114,-13,8.8,10.5,-1.8,0.3,1.1,10.7,36.5,30.5,22.3,19.5,5.1,50190,74.2,94.8,7.4,26.7,Schuyler,New York,97,45.4,33.9,9.7,1265,11.2,3.7,487,6,527,32
